Gender,Senior Citizen,Partner,Dependents,tenure,Phone Service,Paperless Billing,MonthlyCharges,TotalCharges,Multiple Lines_No phone service_False,Multiple Lines_No phone service_True,Multiple Lines_Yes_False,Multiple Lines_Yes_True,Internet Service_Fiber optic_False,Internet Service_Fiber optic_True,Internet Service_No_False,Internet Service_No_True,Online Security_No internet service_False,Online Security_No internet service_True,Online Security_Yes_False,Online Security_Yes_True,Online Backup_No internet service_False,Online Backup_No internet service_True,Online Backup_Yes_False,Online Backup_Yes_True,Device Protection_No internet service_False,Device Protection_No internet service_True,Device Protection_Yes_False,Device Protection_Yes_True,Tech Support_No internet service_False,Tech Support_No internet service_True,Tech Support_Yes_False,Tech Support_Yes_True,Streaming TV_No internet service_False,Streaming TV_No internet service_True,Streaming TV_Yes_False,Streaming TV_Yes_True,Streaming Movies_No internet service_False,Streaming Movies_No internet service_True,Streaming Movies_Yes_False,Streaming Movies_Yes_True,Contract_One year_False,Contract_One year_True,Contract_Two year_False,Contract_Two year_True,Payment Method_Credit card (automatic)_False,Payment Method_Credit card (automatic)_True,Payment Method_Electronic check_False,Payment Method_Electronic check_True,Payment Method_Mailed check_False,Payment Method_Mailed check_True,tenure_bucket,churn_label
1,1,1,0,-0.8728084241667845,1,0,-1.4907743246039378,-0.9126185254271504,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1,0,0.9199258719908678,1,1,0.6864747161030716,1.143293002567037,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,3,1
0,0,0,0,0.06430268518835193,1,1,0.304209617352986,0.10639216271503438,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
1,0,1,0,1.4903413298592119,1,1,1.151840923277089,2.084301746879487,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,4,1
0,0,0,0,-1.2802480369298874,1,1,-1.4924363467724167,-0.9985839030019457,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,-1.2802480369298874,1,1,-1.5024084797832884,-0.9987162592414759,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,1,0,0,-1.1987601143772668,1,1,0.5501888982878235,-0.9042580229634997,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-0.42462485012737144,1,0,0.6150077628584902,-0.1929755917287805,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,1,0,0,-1.2802480369298874,1,1,0.3490842159019089,-0.9741421174353885,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,1.1643896396487294,1,1,-1.509056568457203,-0.4856372967030709,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,4,1
1,0,0,0,-0.8320644628904743,1,1,-0.6448050408483137,-0.7784313579168912,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,1.1236456783724194,1,1,1.3662417830108327,1.8146700275834329,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,3,1
0,0,0,0,-1.2802480369298874,1,0,0.1579516665268661,-0.9766789453597153,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,0,-0.18016108246950976,1,1,0.5402167652769517,-0.024794930032542614,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,1,0,-1.1580161531009565,1,0,1.2083496770053626,-0.8371092907752324,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.0357842692720256,1,1,1.1634750784564392,-0.7103340726786586,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-0.791320501614164,1,0,-0.29411836329932195,-0.6833775185610297,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
1,0,0,0,-1.2802480369298874,1,1,-0.32569678450041606,-0.9830982229769248,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-1.2802480369298874,1,1,0.32913994988016554,-0.9744068299144488,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.3431369275747509,1,1,0.5136244105812937,-0.18609306727321573,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1
1,0,0,0,-1.1172721918246462,1,1,1.0404854379890203,-0.8073291368809615,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.7098325790615434,1,0,0.13966942267360125,-0.568470243275654,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
0,0,1,0,0.6347181430566958,0,1,-0.648129085185271,-0.061016420917277985,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1
0,0,1,0,-0.9950403079957154,1,1,0.6233178737008834,-0.7073339979159764,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.2802480369298874,1,1,0.3175057947008148,-0.9745612455272339,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-1.2395040756535771,1,1,0.3191678168692938,-0.9458620009224588,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.42462485012737144,0,1,-0.6996517724081085,-0.6087065400928022,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
0,1,0,0,-1.1172721918246462,0,0,-1.2082305559625701,-0.9495459162560462,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.8320644628904743,1,1,1.160151034119482,-0.46097491740396357,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,-0.506112772679992,1,1,0.974004551249875,-0.2209909957626502,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
1,0,1,0,-1.2395040756535771,1,1,0.9773285955868325,-0.9334646331531401,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-1.076528230548336,1,1,0.5219345214236869,-0.7855124167317513,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1,1,0,-1.1172721918246462,1,1,0.3175057947008148,-0.8596539702418583,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,0.3087664528462136,1,0,1.3296772953043026,0.815601012863782,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1
0,1,1,0,-0.22090504374582004,1,1,0.34576017156495187,-0.15615849776615978,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1
0,0,0,0,-0.38388088885106114,1,0,0.35905634891278065,-0.23149125743203763,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
1,0,1,0,0.06430268518835193,1,1,1.1717851892988325,0.5279688449916352,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
0,0,0,0,-1.2802480369298874,1,1,0.6715165165867639,-0.9698625990239156,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.9135523854430948,1,1,0.706418982124815,-0.6393690689172737,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,-0.791320501614164,0,1,-0.6398189743428778,-0.7439746168925572,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,1,0,0.2680224915699033,1,1,0.7147290929672082,0.433554727460169,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,1
1,0,0,0,-0.01718523736426863,1,1,0.5169484549182508,0.1380253039627267,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1
0,0,0,0,0.10504664646466222,1,1,1.178433277972747,0.5489693683304099,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,1,0,0.9606698332671781,1,0,1.1800953001412255,1.4696614298749908,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,3,1
0,0,1,0,-0.8320644628904743,1,0,-1.5223527458050319,-0.9043242010832645,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,-1.2802480369298874,1,0,0.3490842159019089,-0.9741421174353885,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,0,0,-1.1580161531009565,1,1,0.8111263787389692,-0.8546244331397147,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1,0,0,-1.2802480369298874,1,1,0.6947848269454648,-0.9695537677983455,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.8320644628904743,1,1,-0.10464783609275789,-0.6924659803420959,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1,0,1.3273654847539706,1,0,1.3446354948206103,1.9867110795992984,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,4,1
1,0,1,0,-0.9542963467194051,0,1,-1.1583698909082112,-0.8975299141207198,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,-0.9542963467194051,1,0,0.0067076491953105815,-0.7148341848226817,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,-1.0357842692720256,1,0,-1.4891123024354593,-0.9466561383596394,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1,1,0,0.6754621043330061,1,0,0.8393807556031058,0.9988261671199405,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,3,1
1,1,1,0,0.4309983366751445,1,1,1.52745793335326,1.060879184086299,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,2,1
0,0,1,0,1.3273654847539706,1,1,1.3529456056630036,2.074617682020535,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,4,1
1,1,1,0,0.9606698332671781,1,1,1.3213671844619093,1.5491634110860666,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,3,1
1,0,1,0,-0.9135523854430948,1,1,0.679826627429157,-0.6300158946571472,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,0,0.4309983366751445,1,0,-0.28747027462540753,0.09529629796776176,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,-1.2802480369298874,1,1,0.8227605339183194,-0.9678551960577091,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,1,1,0,-0.506112772679992,1,1,0.9889627507661827,-0.1692617654796389,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
1,0,0,0,-1.2802480369298874,1,1,-0.6348329078374417,-0.9872012664023578,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,0,0,-1.2395040756535771,1,0,0.8210985117498408,-0.9361117579437419,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.1987601143772668,1,1,0.1579516665268661,-0.909287560065643,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,0.325815905543208,-0.9744509486609588,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,0,0,-0.9950403079957154,1,0,-1.5007464576148097,-0.934876433041461,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,-1.2395040756535771,1,0,-1.494098368940895,-0.9915249035603407,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0,0,0,-1.1580161531009565,0,1,-1.3478404181147754,-0.964987477534557,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,-1.2395040756535771,1,0,0.16127571086382367,-0.9433251729981319,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.1580161531009565,1,0,-0.6364949300059205,-0.9230746683500277,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,0,0,-1.2802480369298874,1,1,0.3407741050595158,-0.9742524143016635,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,1,0,0,0.797693988161937,0,1,-0.5201533782124163,0.11806157116693769,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,3,1
0,0,0,0,-1.2395040756535771,0,1,-1.000477784902741,-0.9798996138549476,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,-1.2802480369298874,1,0,0.5053142997389005,-0.9720685363494171,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,1,0,0,-1.2395040756535771,1,1,-0.5168293338754589,-0.9671713554868038,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.1987601143772668,1,1,0.3424361272279943,-0.8879340867547881,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
1,0,1,0,-1.1987601143772668,1,1,-0.48691293484284354,-0.9331778613008248,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-0.3023929662984406,1,1,0.5003282332334644,-0.11821637576753316,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1
1,0,0,0,-1.2802480369298874,1,0,-1.504070501951767,-0.9987383186147307,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,0,-1.1580161531009565,1,1,0.703094937787858,-0.8391387531146939,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.1987601143772668,1,1,-0.6464670630167922,-0.9449355072457482,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,1,1,0,0.02355872391204165,1,1,0.9873007285977041,0.3627661986848244,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
0,1,0,0,-0.09867315991688919,1,0,0.8942274871629008,0.20949767330897684,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,0,0.512486259227765,1,1,0.7463075141683023,0.731665097628448,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,-0.9135523854430948,1,0,1.1219245242444733,-0.5624039156305247,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,1,0,0,-0.506112772679992,1,1,1.1219245242444733,-0.19434327287059155,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,0,0,0,-0.7098325790615434,1,1,0.7014329156193795,-0.44725398723934395,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1
0,0,0,0,-0.42462485012737144,1,0,0.8127884009074476,-0.16564402826581642,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
1,0,1,0,-1.1987601143772668,1,1,0.18288199905404562,-0.9152215314712423,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-0.7098325790615434,1,1,0.9490742187226954,-0.3700020621002797,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
0,0,0,0,-1.2802480369298874,1,0,-1.4924363467724167,-0.9985839030019457,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0,1,0,-1.1172721918246462,1,1,0.8011542457280975,-0.8069982462821363,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1,0,0.02355872391204165,1,1,1.0305133049781485,0.332412501085923,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,2,1
1,0,0,0,-1.2395040756535771,1,1,0.5717951864780458,-0.9258982681266698,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.2395040756535771,1,0,-0.6464670630167922,-0.9678772554309641,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0,0,0,-1.2802480369298874,1,1,-0.41877002593521945,-0.9843335478792058,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,1,0,0,0.5532302205040753,1,1,1.5025276008260804,1.143337121313547,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,2,1
1,0,0,0,1.2051336009250397,1,1,1.0620917261792426,1.6950861651679938,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,4,1
0,0,0,0,-0.9135523854430948,1,1,1.1202625020759949,-0.5404768986150393,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,-1.076528230548336,1,1,0.6831506717661141,-0.7914243287640954,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,1,0,0.3087664528462136,1,1,1.213335743510798,0.8072846291466413,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,1
1,0,0,0,-1.2802480369298874,1,1,0.1579516665268661,-0.9766789453597153,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,0,0,0,1.0421577558197987,1,1,1.278154608081465,1.6475482158034356,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,3,1
1,0,0,0,1.5310852911355222,1,1,1.3030849406086444,2.191311766539567,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,1
